time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,country,location,loc,city,town,Richter Scale,year,Depth Scale,cluster
1991-04-21 13:46:02.650000+00:00,41.078,29.333,10.0,2.6,md,30.579625292740047,116.87532138024358,0.8673025404157043,0.5,us,usp0004qmp,2014-11-07T00:48:26.002Z,"11 km NE of Sancaktepe, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(41.078, 29.333)","Ömerli Mahallesi, Çekmeköy, İstanbul, Marmara Bölgesi, 34799, Türkiye",İstanbul,Çekmeköy,Very Minor,1991,Shallow,1
1991-04-21 15:42:12.150000+00:00,40.78,29.087,10.0,2.7,md,30.579625292740047,116.87532138024358,0.8673025404157043,0.7,us,usp0004qmr,2014-11-07T00:48:26.005Z,"10 km SSW of Adalar, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(40.78, 29.087)","İstanbul, Marmara Bölgesi, Türkiye",İstanbul,İstanbulvillage,Very Minor,1991,Shallow,1
1991-04-24 09:02:01.950000+00:00,41.123,28.466,10.0,2.8,md,30.579625292740047,116.87532138024358,0.8673025404157043,0.2,us,usp0004qrr,2014-11-07T00:48:27.049Z,"2 km S of Çatalca, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(41.123, 28.466)","Ferhatpaşa Mahallesi, Çakıl Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, Türkiye",İstanbul,Çat,Very Minor,1991,Shallow,1
1991-04-24 16:58:29.370000+00:00,41.364,29.324,7.2,3.0,md,30.579625292740047,116.87532138024358,0.8673025404157043,0.3,us,usp0004qsa,2014-11-07T00:48:27.124Z,"30 km ENE of Ar?köy, Turkey",earthquake,4.311959213401311,6.4,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(41.364, 29.324)","İstanbul, Marmara Bölgesi, Türkiye",İstanbul,İstanbulvillage,Minor,1991,Shallow,1
1991-04-25 13:18:07.360000+00:00,41.11,28.495,10.0,2.7,md,30.579625292740047,116.87532138024358,0.8673025404157043,0.5,us,usp0004qtg,2014-11-07T00:48:27.274Z,"1 km N of Muratbey, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(41.11, 28.495)","Fabrikalar Caddesi, Muratbey Merkez Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34537, Türkiye",İstanbul,Çat,Very Minor,1991,Shallow,1
1991-04-27 12:42:02.740000+00:00,41.14,28.483,10.0,2.8,md,30.579625292740047,116.87532138024358,0.8673025404157043,0.5,us,usp0004qwy,2014-11-07T00:48:27.719Z,"1 km ESE of Çatalca, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(41.14, 28.483)","Ferhatpaşa Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, Türkiye",İstanbul,Çat,Very Minor,1991,Shallow,1
1991-04-27 15:15:46.030000+00:00,41.135,28.969,11.1,2.5,md,30.579625292740047,116.87532138024358,0.8673025404157043,0.4,us,usp0004qx5,2014-11-07T00:48:27.734Z,"8 km N of ?i?li, Turkey",earthquake,4.311959213401311,5.3,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(41.135, 28.969)","Ayazağa Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34075, Türkiye",İstanbul,Sarıyer,Very Minor,1991,Shallow,1
1991-04-30 23:38:19.810000+00:00,40.753,29.186,9.0,3.4,md,30.579625292740047,116.87532138024358,0.8673025404157043,0.7,us,usp0004r2k,2014-11-07T00:48:28.626Z,"11 km N of Koruköy, Turkey",earthquake,4.311959213401311,5.6,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(40.753, 29.186)","İstanbul, Marmara Bölgesi, Türkiye",İstanbul,İstanbulvillage,Minor,1991,Shallow,1
1991-05-01 11:36:37.160000+00:00,40.768,29.205,10.0,3.2,md,30.579625292740047,116.87532138024358,0.8673025404157043,0.5,us,usp0004r3n,2014-11-07T00:48:31.199Z,"12 km SW of ?çmeler, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(40.768, 29.205)","İstanbul, Marmara Bölgesi, Türkiye",İstanbul,İstanbulvillage,Minor,1991,Shallow,1
1991-05-01 11:44:47.660000+00:00,40.763,29.211,10.0,2.8,md,30.579625292740047,116.87532138024358,0.8673025404157043,0.6,us,usp0004r3p,2014-11-07T00:48:31.205Z,"12 km SW of ?çmeler, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(40.763, 29.211)","İstanbul, Marmara Bölgesi, Türkiye",İstanbul,İstanbulvillage,Very Minor,1991,Shallow,1
1991-05-01 13:17:53.210000+00:00,40.752,29.216,10.0,2.7,md,30.579625292740047,116.87532138024358,0.8673025404157043,1.0,us,usp0004r3s,2014-11-07T00:48:31.225Z,"11 km NNE of Koruköy, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(40.752, 29.216)","İstanbul, Marmara Bölgesi, Türkiye",İstanbul,İstanbulvillage,Very Minor,1991,Shallow,1
1991-05-02 11:52:39.050000+00:00,41.145,28.449,10.0,2.5,md,30.579625292740047,116.87532138024358,0.8673025404157043,1.3,us,usp0004r53,2014-11-07T00:48:31.711Z,"1 km W of Çatalca, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(41.145, 28.449)","Kaleiçi Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, Türkiye",İstanbul,Kale,Very Minor,1991,Shallow,1
1991-05-03 15:22:35.450000+00:00,41.291,29.048,10.0,3.1,md,30.579625292740047,116.87532138024358,0.8673025404157043,0.9,us,usp0004r6a,2014-11-07T00:48:32.125Z,"7 km NNE of Ar?köy, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(41.291, 29.048)","İstanbul, Marmara Bölgesi, Türkiye",İstanbul,İstanbulvillage,Minor,1991,Shallow,1
1991-05-04 15:38:00+00:00,41.158,28.535,10.0,2.9,md,30.579625292740047,116.87532138024358,0.8673025404157043,0.9,us,usp0004r7z,2014-11-07T00:48:32.748Z,"6 km ENE of Çatalca, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(41.158, 28.535)","Ferhatpaşa Mahallesi, İzzettin Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, Türkiye",İstanbul,Çat,Minor,1991,Shallow,1
1991-05-07 06:35:35.290000+00:00,41.242,29.3,10.0,2.7,md,30.579625292740047,116.87532138024358,0.8673025404157043,0.1,us,usp0004rbu,2014-11-07T00:48:33.370Z,"24 km E of Ar?köy, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(41.242, 29.3)","İstanbul, Marmara Bölgesi, Türkiye",İstanbul,İstanbulvillage,Very Minor,1991,Shallow,1
1991-05-09 15:26:25.200000+00:00,41.103,28.472,10.0,2.7,md,30.579625292740047,116.87532138024358,0.8673025404157043,0.5,us,usp0004rer,2014-11-07T00:48:33.720Z,"1 km WNW of Muratbey, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(41.103, 28.472)","Kurtuluş 2 Caddesi, Çakıl Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34537, Türkiye",İstanbul,Çat,Very Minor,1991,Shallow,1
1991-05-12 13:02:15.910000+00:00,41.136,28.468,10.0,2.6,md,30.579625292740047,116.87532138024358,0.8673025404157043,0.9,us,usp0004rja,2014-11-07T00:48:34.197Z,"0 km SE of Çatalca, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(41.136, 28.468)","Ferhatpaşa Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, Türkiye",İstanbul,Çat,Very Minor,1991,Shallow,1
1991-05-13 10:31:00.620000+00:00,41.08,28.702,10.0,2.8,md,30.579625292740047,116.87532138024358,0.8673025404157043,0.5,us,usp0004rkf,2014-11-07T00:48:34.429Z,"6 km NNE of Esenyurt, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(41.08, 28.702)","Nissa 02 Residence, Tahtakale Mahallesi, Avcılar, İstanbul, Marmara Bölgesi, 34488, Türkiye",İstanbul,Avcılar,Very Minor,1991,Shallow,1
1991-05-14 12:02:23.660000+00:00,39.063,27.722,10.0,2.9,md,30.579625292740047,116.87532138024358,0.8673025404157043,1.3,us,usp0004rmy,2014-11-07T00:48:35.335Z,"6 km SE of K?rka?aç, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(39.063, 27.722)","İstanbul İzmir Otoyolu, Bakır, Kırkağaç, Manisa, Ege Bölgesi, Türkiye",İstanbul,Kırkağaç,Minor,1991,Shallow,1
1991-05-20 12:32:30.890000+00:00,41.339,29.86,10.0,3.0,md,30.579625292740047,116.87532138024358,0.8673025404157043,0.3,us,usp0004rvz,2014-11-07T00:48:36.165Z,"22 km N of A?va, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(41.339, 29.86)","İstanbul, Marmara Bölgesi, Türkiye",İstanbul,İstanbulvillage,Minor,1991,Shallow,1
1991-05-21 13:45:16.350000+00:00,41.148,28.543,10.0,2.6,md,30.579625292740047,116.87532138024358,0.8673025404157043,0.7,us,usp0004rxh,2014-11-07T00:48:36.542Z,"6 km E of Çatalca, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(41.148, 28.543)","Nakkaş Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, Türkiye",İstanbul,Çat,Very Minor,1991,Shallow,1
1991-05-22 13:04:46.210000+00:00,41.121,29.01,10.0,2.5,md,30.579625292740047,116.87532138024358,0.8673025404157043,0.5,us,usp0004ryz,2014-11-07T00:48:36.875Z,"6 km NNE of ?i?li, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(41.121, 29.01)","Maslak Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34485, Türkiye",İstanbul,Sarıyer,Very Minor,1991,Shallow,1
