time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,country,location,loc,city,town,Richter Scale,year,Depth Scale,cluster
1974-01-06 21:37:24.900000+00:00,38.272,42.848,33.0,4.3,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp00004uf,2014-11-06T23:21:22.278Z,"16 km NNE of Bahçesaray, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(38.272, 42.848)","Töreli, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Vanvillage,Light,1974,Shallow,0
1974-03-12 06:53:52.100000+00:00,38.405,44.024,50.0,4.5,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp00005kg,2014-11-06T23:21:23.307Z,"27 km S of Özalp, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(38.405, 44.024)","Çakmak, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Vanvillage,Light,1974,Shallow,3
1975-07-12 22:11:39.500000+00:00,39.032,43.823,68.0,3.9,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000bze,2014-11-06T23:21:31.169Z,"40 km E of Erci?, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.032, 43.823)","Yukarı Argıt, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Vanvillage,Light,1975,Shallow,3
1976-01-12 22:41:49.500000+00:00,38.593,43.135,36.0,5.0,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000edk,2022-04-27T17:20:57.627Z,"21 km NNW of Edremit, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(38.593, 43.135)","Tuşba, Van, Doğu Anadolu Bölgesi, 65040, Türkiye",Van,Tuşba,Moderate,1976,Shallow,0
1976-11-24 12:22:18.800000+00:00,39.121,44.029,36.0,7.3,ms,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000kf0,2022-04-27T16:47:30.211Z,"47 km S of Do?ubayaz?t, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.121, 44.029)","Saço, Çaldıran, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Çal,Major,1976,Shallow,0
1976-11-24 12:30:40.600000+00:00,39.121,43.925,33.0,5.0,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000kf1,2022-04-27T16:47:31.302Z,"49 km SSW of Do?ubayaz?t, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.121, 43.925)","Çaldıran Ovası, Çaldıran, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Çal,Moderate,1976,Shallow,0
1976-11-24 13:18:07.100000+00:00,39.071,43.667,33.0,4.8,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000kf3,2022-04-27T16:47:42.565Z,"27 km E of Erci?, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.071, 43.667)","Muradiye, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Muradiye,Light,1976,Shallow,0
1976-11-24 15:04:04.300000+00:00,39.157,43.713,41.0,4.9,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000kf6,2022-04-27T16:47:43.759Z,"33 km ENE of Erci?, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.157, 43.713)","Sabunsatan, Muradiye, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Muradiye,Moderate,1976,Shallow,0
1976-11-24 15:11:05.400000+00:00,39.019,44.181,40.0,5.0,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000kf7,2022-04-27T16:47:49.583Z,"43 km NNE of Özalp, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.019, 44.181)","Çaldıran, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Çal,Moderate,1976,Shallow,0
1976-11-24 20:46:06+00:00,39.08,44.045,46.0,4.8,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000kfb,2022-04-27T16:47:52.051Z,"47 km N of Özalp, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.08, 44.045)","Güngören, Van, Doğu Anadolu Bölgesi, Türkiye",Van,Güngören,Light,1976,Shallow,3
